"ticker","transaction","cost_share","number_shares","total_value","datetime","date","time"
"WBD","Proposed Sale","24.18","5,000","120,900","Dec 03 10:20 AM",2025-12-03,10:20:00
"MMS","Proposed Sale","86.84","4,039","350,747","Dec 03 10:19 AM",2025-12-03,10:19:00
"SPT","Proposed Sale","10.22","4,500","45,990","Dec 03 10:14 AM",2025-12-03,10:14:00
"QBTS","Proposed Sale","22.62","7,000","158,340","Dec 03 10:13 AM",2025-12-03,10:13:00
"KEYS","Proposed Sale","200.84","3,934","790,105","Dec 03 10:13 AM",2025-12-03,10:13:00
"AU","Proposed Sale","83.86","25,000","2,096,500","Dec 03 10:12 AM",2025-12-03,10:12:00
"FIX","Sale","958.88","4,370","4,190,299","Dec 03 10:10 AM",2025-12-03,10:10:00
"JBHT","Proposed Sale","185.73","2,000","371,460","Dec 03 10:09 AM",2025-12-03,10:09:00
"CBLL","Proposed Sale","16.83","5,265","88,610","Dec 03 10:06 AM",2025-12-03,10:06:00
"CHWY","Proposed Sale","33.53","8,872","297,478","Dec 03 10:05 AM",2025-12-03,10:05:00
"PKOH","Sale","20.29","2,975","60,362","Dec 03 10:04 AM",2025-12-03,10:04:00
"MGRX","Proposed Sale","1.16","128,333","148,866","Dec 03 10:03 AM",2025-12-03,10:03:00
"DGICA","Sale","20.25","12,000","243,016","Dec 03 09:54 AM",2025-12-03,09:54:00
"LMND","Proposed Sale","72.37","2,667","193,011","Dec 03 09:50 AM",2025-12-03,09:50:00
"MCO","Proposed Sale","487.87","575","280,525","Dec 03 09:49 AM",2025-12-03,09:49:00
"TDOC","Proposed Sale","7.48","4,209","31,483","Dec 03 09:46 AM",2025-12-03,09:46:00
"ODD","Proposed Sale","43.14","12,000","517,680","Dec 03 09:44 AM",2025-12-03,09:44:00
